"_id","Name","Direction","FarEndPoint","StartPoint","EndPoint","EstimatedTime","CreateDate"
"110188725","KJE",1,"PIE","CHOA CHU KANG WAY","SUNGEI TENGAH",1,1455725652633
"110188726","KJE",1,"PIE","SUNGEI TENGAH","KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER)",4,1455725652640
"110188727","KJE",2,"BKE","KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER)","SUNGEI TENGAH",3,1455725652647
"110188728","KJE",2,"BKE","SUNGEI TENGAH","CHOA CHU KANG WAY",2,1455725652653
"110188729","KJE",2,"BKE","CHOA CHU KANG WAY","WOODLANDS RD",1,1455725652667
"110188730","KJE",2,"BKE","WOODLANDS RD","BKE/KJE INTERCHANGE",2,1455725652673
"110188731","PIE",1,"UPPER JURONG RD","PIE/ECP INTERCHANGE","CHANGI SOUTH",1,1455725652680
"110188732","PIE",1,"UPPER JURONG RD","CHANGI SOUTH","PIE/TPE INTERCHANGE",1,1455725652693
"110188733","PIE",1,"UPPER JURONG RD","PIE/TPE INTERCHANGE","SIMEI",1,1455725652700
"110188734","PIE",1,"UPPER JURONG RD","SIMEI","TAMPINES TOWN",1,1455725652703
"110188735","PIE",1,"UPPER JURONG RD","TAMPINES TOWN","TAMPINES AVE 5",1,1455725652713
"110188736","PIE",1,"UPPER JURONG RD","TAMPINES AVE 5","JALAN EUNOS",3,1455725652723
"110188737","PIE",1,"UPPER JURONG RD","JALAN EUNOS","PAYA LEBAR WAY",2,1455725652730
"110188738","PIE",1,"UPPER JURONG RD","PAYA LEBAR WAY","BENDEMEER EXIT",2,1455725652733
"110188739","PIE",1,"UPPER JURONG RD","BENDEMEER EXIT","PIE/CTE (CITY) INTERCHANGE",1,1455725652740
"110188740","PIE",1,"UPPER JURONG RD","PIE/CTE (CITY) INTERCHANGE","PIE/CTE (SLE) INTERCHANGE",1,1455725652747
"110188741","PIE",1,"UPPER JURONG RD","PIE/CTE (SLE) INTERCHANGE","KIM KEAT LINK",1,1455725652753
"110188742","PIE",1,"UPPER JURONG RD","KIM KEAT LINK","THOMSON RD",1,1455725652760
"110188743","PIE",1,"UPPER JURONG RD","THOMSON RD","WHITLEY RD",1,1455725652767
"110188744","PIE",1,"UPPER JURONG RD","WHITLEY RD","ADAM RD",2,1455725652773
"110188745","PIE",1,"UPPER JURONG RD","ADAM RD","ENG NEO AVE",1,1455725652780
"110188746","PIE",1,"UPPER JURONG RD","ENG NEO AVE","PIE/BKE INTERCHANGE",1,1455725652787
"110188747","PIE",1,"UPPER JURONG RD","PIE/BKE INTERCHANGE","CLEMENTI RD",2,1455725652790
"110188748","PIE",1,"UPPER JURONG RD","CLEMENTI RD","CLEMENTI AVE 6",2,1455725652800
"110188749","PIE",1,"UPPER JURONG RD","CLEMENTI AVE 6","BUKIT BATOK EAST AVE 3",0,1455725652803
"110188750","PIE",1,"UPPER JURONG RD","BUKIT BATOK EAST AVE 3","JURONG TOWN HALL RD",2,1455725652810
"110188751","PIE",1,"UPPER JURONG RD","JURONG TOWN HALL RD","JURONG EAST AVE 1",1,1455725652820
"110188752","PIE",1,"UPPER JURONG RD","JURONG EAST AVE 1","JURONG WEST AVE 2",1,1455725652827
"110188753","PIE",1,"UPPER JURONG RD","JURONG WEST AVE 2","PIE/KJE INTERCHANGE",1,1455725652830
"110188754","PIE",1,"UPPER JURONG RD","PIE/KJE INTERCHANGE","JALAN BAHAR",1,1455725652840
"110188755","PIE",1,"UPPER JURONG RD","JALAN BAHAR","PIONEER RD NORTH",1,1455725652847
"110188756","PIE",1,"UPPER JURONG RD","PIONEER RD NORTH","UPPER JURONG RD",2,1455725652853
"110188757","PIE",2,"CHANGI AIRPORT","UPPER JURONG RD","PIONEER RD NORTH",2,1455725652860
"110188758","PIE",2,"CHANGI AIRPORT","PIONEER RD NORTH","JALAN BAHAR",1,1455725652867
"110188759","PIE",2,"CHANGI AIRPORT","JALAN BAHAR","PIE/KJE INTERCHANGE",1,1455725652870
"110188760","PIE",2,"CHANGI AIRPORT","PIE/KJE INTERCHANGE","JURONG RD",1,1455725652880
"110188761","PIE",2,"CHANGI AIRPORT","JURONG RD","JURONG TOWN HALL RD",2,1455725652883
"110188762","PIE",2,"CHANGI AIRPORT","JURONG TOWN HALL RD","BUKIT BATOK EAST AVE 3",2,1455725652890
"110188763","PIE",2,"CHANGI AIRPORT","BUKIT BATOK EAST AVE 3","CLEMENTI AVE 6",1,1455725652897
"110188764","PIE",2,"CHANGI AIRPORT","CLEMENTI AVE 6","BUKIT TIMAH RD",1,1455725652903
"110188765","PIE",2,"CHANGI AIRPORT","BUKIT TIMAH RD","PIE/BKE INTERCHANGE",2,1455725652910
"110188766","PIE",2,"CHANGI AIRPORT","PIE/BKE INTERCHANGE","ENG NEO AVE",2,1455725652917
"110188767","PIE",2,"CHANGI AIRPORT","ENG NEO AVE","LORNIE RD",1,1455725652923
"110188768","PIE",2,"CHANGI AIRPORT","LORNIE RD","WHITLEY RD",1,1455725652930
"110188769","PIE",2,"CHANGI AIRPORT","WHITLEY RD","THOMSON RD",1,1455725652937
"110188770","PIE",2,"CHANGI AIRPORT","THOMSON RD","KIM KEAT LINK",2,1455725652940
"110188771","PIE",2,"CHANGI AIRPORT","KIM KEAT LINK","PIE/CTE INTERCHANGE",1,1455725652950
"110188772","PIE",2,"CHANGI AIRPORT","PIE/CTE INTERCHANGE","KALLANG WAY",2,1455725652953
"110188773","PIE",2,"CHANGI AIRPORT","KALLANG WAY","PAYA LEBAR WAY",2,1455725652960
"110188774","PIE",2,"CHANGI AIRPORT","PAYA LEBAR WAY","JALAN EUNOS",1,1455725652967
"110188775","PIE",2,"CHANGI AIRPORT","JALAN EUNOS","BEDOK RESERVOIR RD",1,1455725652973
"110188776","PIE",2,"CHANGI AIRPORT","BEDOK RESERVOIR RD","BEDOK NORTH RD",0,1455725652980
"110188777","PIE",2,"CHANGI AIRPORT","BEDOK NORTH RD","TAMPINES AVE 5",2,1455725652987
"110188778","PIE",2,"CHANGI AIRPORT","TAMPINES AVE 5","SIMEI AVE",0,1455725652990
"110188779","PIE",2,"CHANGI AIRPORT","SIMEI AVE","TAMPINES ST 31",1,1455725652997
"110188780","PIE",2,"CHANGI AIRPORT","TAMPINES ST 31","PIE/TPE INTERCHANGE",1,1455725653003
"110188781","PIE",2,"CHANGI AIRPORT","PIE/TPE INTERCHANGE","PIE/ECP INTERCHANGE",2,1455725653010
"110188782","SLE",1,"BKE","CTE/SLE INTERCHANGE ","YISHUN",2,1455725653017
"110188783","SLE",1,"BKE","YISHUN","UPPER THOMSON",1,1455725653023
"110188784","SLE",1,"BKE","UPPER THOMSON","MANDIA RD",3,1455725653027
"110188785","SLE",1,"BKE","MANDIA RD","WOODLANDS AVE 12",1,1455725653033
"110188786","SLE",1,"BKE","WOODLANDS AVE 12","WOODLANDS AVE 2",1,1455725653040
"110188787","SLE",1,"BKE","WOODLANDS AVE 2","BKE/SLE INTERCHANGE",1,1455725653047
"110188788","SLE",2,"CTE","BKE/SLE INTERCHANGE","WOODLANDS AVE 2",1,1455725653053
"110188789","SLE",2,"CTE","WOODLANDS AVE 2","WOODLANDS AVE 12",1,1455725653060
"110188790","SLE",2,"CTE","WOODLANDS AVE 12","MANDAI RD",1,1455725653063
"110188791","SLE",2,"CTE","MANDAI RD","UPPER THOMSON",2,1455725653070
"110188792","SLE",2,"CTE","UPPER THOMSON","LENTOR AVE",1,1455725653077
"110188793","SLE",2,"CTE","LENTOR AVE","TPE/PIE INTERCHANGE",2,1455725653083
"110188794","SLE",2,"CTE","TPE/PIE INTERCHANGE","YIO CHU KANG",1,1455725653090
"110188795","SLE",2,"CTE","YIO CHU KANG","CTE/SLE INTERCHANGE",1,1455725653097
"110188796","TPE",1,"CTE/SLE","PIE/TPE INTERCHANGE","TAMPINES AVE 7",1,1455725653103
"110188797","TPE",1,"CTE/SLE","TAMPINES AVE 7","TAMPINES AVE 12",2,1455725653110
"110188798","TPE",1,"CTE/SLE","TAMPINES AVE 12","PASIR RIS DRIVE 8",0,1455725653113
"110188799","TPE",1,"CTE/SLE","PASIR RIS DRIVE 8","TAMPINES ROAD",1,1455725653120
"110188800","TPE",1,"CTE/SLE","TAMPINES ROAD","TAMPINES AVE 10",1,1455725653127
"110188801","TPE",1,"CTE/SLE","TAMPINES AVE 10","LOR HALUS",1,1455725653133
"110188802","TPE",1,"CTE/SLE","LOR HALUS","PUNGGOL RD",2,1455725653140
"110188803","TPE",1,"CTE/SLE","PUNGGOL RD","SENGKANG EXIT",1,1455725653150
"110188804","TPE",1,"CTE/SLE","SENGKANG EXIT","JALAN KAYU",2,1455725653157
"110188805","TPE",1,"CTE/SLE","JALAN KAYU","SLE/CTE/TPE INTERCHANGE",1,1455725653163
"110188806","TPE",2,"PIE","SLE/CTE/TPE INTERCHANGE","JALAN KAYU",1,1455725653170
"110188807","TPE",2,"PIE","JALAN KAYU","SENGKANG EXIT",2,1455725653177
"110188808","TPE",2,"PIE","SENGKANG EXIT","PUNGGOL RD",1,1455725653180
"110188809","TPE",2,"PIE","PUNGGOL RD","LOR HARUS",2,1455725653190
"110188810","TPE",2,"PIE","LOR HARUS","PASIR RIS DRIVE 12",2,1455725653193
"110188811","TPE",2,"PIE","PASIR RIS DRIVE 12","ELIAS ROAD",1,1455725653200
"110188812","TPE",2,"PIE","ELIAS ROAD","PASIR RIS DRIVE 8",1,1455725653207
"110188813","TPE",2,"PIE","PASIR RIS DRIVE 8","TAMPINES AVE 7",2,1455725653213
"110188814","TPE",2,"PIE","TAMPINES AVE 7","LOYANG AVE",1,1455725653220
"110188815","TPE",2,"PIE","LOYANG AVE","PIE/TPE INTERCHANGE",1,1455725653227
"110189532","AYE",1,"TUAS CHECKPOINT","AYE/MCE INTERCHANGE","TELOK BLANGAH RD",1,1455726569043
"110189533","AYE",1,"TUAS CHECKPOINT","TELOK BLANGAH RD","LOWER DELTA RD",1,1455726569060
"110189534","AYE",1,"TUAS CHECKPOINT","LOWER DELTA RD","NORMANTON PARK",3,1455726569093
"110189535","AYE",1,"TUAS CHECKPOINT","NORMANTON PARK","NORTH BUONA VISTA RD",1,1455726569100
"110189536","AYE",1,"TUAS CHECKPOINT","NORTH BUONA VISTA RD","CLEMENTI RD",1,1455726569120
"110189537","AYE",1,"TUAS CHECKPOINT","CLEMENTI RD","WEST COAST RD",1,1455726569177
"110189538","AYE",1,"TUAS CHECKPOINT","WEST COAST RD","CLEMENTI AVE 6",1,1455726569187
"110189539","AYE",1,"TUAS CHECKPOINT","CLEMENTI AVE 6","JURONG TOWN HALL RD",2,1455726569263
"110189540","AYE",1,"TUAS CHECKPOINT","JURONG TOWN HALL RD","PENJURU RD",1,1455726569270
"110189541","AYE",1,"TUAS CHECKPOINT","PENJURU RD","JURONG PORT RD",2,1455726569353
"110189542","AYE",1,"TUAS CHECKPOINT","JURONG PORT RD","JURONG PIER RD",1,1455726569420
"110189543","AYE",1,"TUAS CHECKPOINT","JURONG PIER RD","PIONEER CIRCUS",2,1455726569447
"110189544","AYE",1,"TUAS CHECKPOINT","PIONEER CIRCUS","BENOI RD",2,1455726569453
"110189545","AYE",1,"TUAS CHECKPOINT","BENOI RD","AYE/PIE INTERCHANGE",2,1455726569600
"110189546","AYE",1,"TUAS CHECKPOINT","AYE/PIE INTERCHANGE","TUAS WEST RD",2,1455726569620
"110189547","AYE",1,"TUAS CHECKPOINT","TUAS WEST RD","TUAS WEST DRIVE",2,1455726569630
"110189548","AYE",1,"TUAS CHECKPOINT","TUAS WEST DRIVE","TUAS CHECKPOINT",1,1455726569780
"110189549","AYE",2,"CITY","TUAS CHECKPOINT","TUAS WEST RD",1,1455726569790
"110189550","AYE",2,"CITY","TUAS WEST RD","AYE/PIE INTERCHANGE",2,1455726569797
"110189551","AYE",2,"CITY","AYE/PIE INTERCHANGE","BENOI RD",2,1455726569840
"110189552","AYE",2,"CITY","BENOI RD","PIONEER CIRCUS",2,1455726569860
"110189553","AYE",2,"CITY","PIONEER CIRCUS","JALAN BOON LAY",1,1455726569880
"110189554","AYE",2,"CITY","JALAN BOON LAY","YUAN CHING RD",2,1455726569887
"110189555","AYE",2,"CITY","YUAN CHING RD","JURONG TOWN HALL RD",3,1455726569890
"110189556","AYE",2,"CITY","JURONG TOWN HALL RD","CLEMENTI AVE 6",2,1455726569940
"110189557","AYE",2,"CITY","CLEMENTI AVE 6","CLEMENTI AVE 2",1,1455726569957
"110189558","AYE",2,"CITY","CLEMENTI AVE 2","CLEMENTI RD",1,1455726569963
"110189559","AYE",2,"CITY","CLEMENTI RD","NORTH BUONA VISTA RD",2,1455726569997
"110189560","AYE",2,"CITY","NORTH BUONA VISTA RD","PORTSDOWN RD",1,1455726570003
"110189561","AYE",2,"CITY","PORTSDOWN RD","ALEXANDRA RD",1,1455726570050
"110189562","AYE",2,"CITY","ALEXANDRA RD","LOWER DELTA RD",3,1455726570060
"110189563","AYE",2,"CITY","LOWER DELTA RD","KEPPEL RD",1,1455726570123
"110189564","AYE",2,"CITY","KEPPEL RD","AYE/MCE INTERCHANGE",2,1455726570140
"110189565","BKE",1,"WOODLANDS CENTRE","BKE/PIE INTERCHANGE","DIARY FARM",2,1455726570157
"110189566","BKE",1,"WOODLANDS CENTRE","DIARY FARM","BUKIT PANJANG RD",1,1455726570163
"110189567","BKE",1,"WOODLANDS CENTRE","BUKIT PANJANG RD","BKE/KJE INTERCHANGE",1,1455726570193
"110189568","BKE",1,"WOODLANDS CENTRE","BKE/KJE INTERCHANGE","MANDAI RD",2,1455726570200
"110189569","BKE",1,"WOODLANDS CENTRE","MANDAI RD","BKE/SLE INTERCHANGE",1,1455726570270
"110189570","BKE",1,"WOODLANDS CENTRE","BKE/SLE INTERCHANGE","WOODLANDS AVE 3",1,1455726570300
"110189571","BKE",1,"WOODLANDS CENTRE","WOODLANDS AVE 3","WOODLANDS CENTRE",1,1455726570303
"110189572","BKE",2,"PIE","WOODLANDS CENTRE","BKE/SLE INTERCHANGE",1,1455726570347
"110189573","BKE",2,"PIE","BKE/SLE INTERCHANGE","MANDAI RD",1,1455726570373
"110189574","BKE",2,"PIE","MANDAI RD","BKE/KJE INTERCHANGE",1,1455726570387
"110189575","BKE",2,"PIE","BKE/KJE INTERCHANGE","BUKIT PANJANG RD",2,1455726570473
"110189576","BKE",2,"PIE","BUKIT PANJANG RD","DIARY FARM ROAD",1,1455726570480
"110189577","BKE",2,"PIE","DIARY FARM ROAD","BKE/PIE INTERCHANGE",2,1455726570483
"110189578","CTE",1,"SLE/CTE INTERCHANGE","AYE/CTE INTERCHANGE","OUTRAM RD",1,1455726570570
"110189579","CTE",1,"SLE/CTE INTERCHANGE","OUTRAM RD","CLEMENCEAU AVE",1,1455726570580
"110189580","CTE",1,"SLE/CTE INTERCHANGE","CLEMENCEAU AVE","MOULMEIN RD",4,1455726570610
"110189581","CTE",1,"SLE/CTE INTERCHANGE","MOULMEIN RD","JALAN BAHAGIA",1,1455726570660
"110189582","CTE",1,"SLE/CTE INTERCHANGE","JALAN BAHAGIA","CTE/PIE INTERCHANGE",1,1455726570697
"110189583","CTE",1,"SLE/CTE INTERCHANGE","CTE/PIE INTERCHANGE","BRADDELL RD",2,1455726570720
"110189584","CTE",1,"SLE/CTE INTERCHANGE","BRADDELL RD","AMK AVE 1",1,1455726570727
"110189585","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 1","AMK AVE 3",2,1455726570743
"110189586","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 3","AMK AVE 5",1,1455726570757
"110189587","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 5","YIO CHU KANG",1,1455726570767
"110189588","CTE",1,"SLE/CTE INTERCHANGE","YIO CHU KANG","SLE/CTE INTERCHANGE",1,1455726570773
"110189589","CTE",2,"CITY","SLE/CTE INTERCHANGE","AMK AVE 5",2,1455726570813
"110189590","CTE",2,"CITY","AMK AVE 5","AMK AVE 3",1,1455726570833
"110189591","CTE",2,"CITY","AMK AVE 3","AMK AVE 1",1,1455726570850
"110189592","CTE",2,"CITY","AMK AVE 1","BRADDELL RD",2,1455726570853
"110189593","CTE",2,"CITY","BRADDELL RD","CTE/PIE INTERCHANGE",1,1455726570893
"110189594","CTE",2,"CITY","CTE/PIE INTERCHANGE","MOULMEIN RD",2,1455726570900
"110189595","CTE",2,"CITY","MOULMEIN RD","BUKIT TIMAH RD",1,1455726570933
"110189596","CTE",2,"CITY","BUKIT TIMAH RD","CAIRNHILL CIRCLE",1,1455726570950
"110189597","CTE",2,"CITY","CAIRNHILL CIRCLE","ORCHARD RD",1,1455726570963
"110189598","CTE",2,"CITY","ORCHARD RD","HAVELOCK RD",2,1455726570970
"110189599","CTE",2,"CITY","HAVELOCK RD","OUTRAM RD",1,1455726570997
"110189600","CTE",2,"CITY","OUTRAM RD","AYE/CTE INTERCHANGE",1,1455726571000
"110189601","ECP",1,"CITY","CHANGI AIRPORT","ECP/PIE INTERCHANGE",1,1455726571043
"110189602","ECP",1,"CITY","ECP/PIE INTERCHANGE","XILIN AVE",2,1455726571050
"110189603","ECP",1,"CITY","XILIN AVE","ECP SERVICE RD",1,1455726571227
"110189604","ECP",1,"CITY","ECP SERVICE RD","BEDOK RD",3,1455726571277
"110189605","ECP",1,"CITY","BEDOK RD","MARINE PARADE",2,1455726571283
"110189606","ECP",1,"CITY","MARINE PARADE","FORT RD",3,1455726571290
"110189607","ECP",1,"CITY","FORT RD","ROCHOR RD",3,1455726571297
"110189608","ECP",2,"CHANGI AIRPORT","ROCHOR RD","FORT RD",3,1455726571317
"110189609","ECP",2,"CHANGI AIRPORT","FORT RD","TANJONG KATONG ROAD",1,1455726571363
"110189610","ECP",2,"CHANGI AIRPORT","TANJONG KATONG ROAD","MARINE PARADE",1,1455726571370
"110189611","ECP",2,"CHANGI AIRPORT","MARINE PARADE","MARINE VISTA",1,1455726571430
"110189612","ECP",2,"CHANGI AIRPORT","MARINE VISTA","SIGLAP RD",1,1455726571480
"110189613","ECP",2,"CHANGI AIRPORT","SIGLAP RD","BEDOK RD",1,1455726571497
"110189614","ECP",2,"CHANGI AIRPORT","BEDOK RD","ECP SERVICE RD",1,1455726571503
"110189615","ECP",2,"CHANGI AIRPORT","ECP SERVICE RD","BAYSHORE RD",1,1455726571550
"110189616","ECP",2,"CHANGI AIRPORT","BAYSHORE RD","XILIN AVE",3,1455726571553
"110189617","ECP",2,"CHANGI AIRPORT","XILIN AVE","CHANGI AIRPORT",3,1455726571573
"110189618","KJE",1,"PIE","BKE/KJE INTERCHANGE","WOODLANDS RD",2,1455726571583
"110189619","KJE",1,"PIE","WOODLANDS RD","CHOA CHU KANG WAY",1,1455726571590
"110189620","KJE",1,"PIE","CHOA CHU KANG WAY","SUNGEI TENGAH",1,1455726571633
"110189621","KJE",1,"PIE","SUNGEI TENGAH","KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER)",4,1455726571643
"110189622","KJE",2,"BKE","KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER)","SUNGEI TENGAH",3,1455726571657
"110189623","KJE",2,"BKE","SUNGEI TENGAH","CHOA CHU KANG WAY",2,1455726571670
"110189624","KJE",2,"BKE","CHOA CHU KANG WAY","WOODLANDS RD",1,1455726571683
"110189625","KJE",2,"BKE","WOODLANDS RD","BKE/KJE INTERCHANGE",2,1455726571690
"110189626","PIE",1,"UPPER JURONG RD","PIE/ECP INTERCHANGE","CHANGI SOUTH",1,1455726571697
"110189627","PIE",1,"UPPER JURONG RD","CHANGI SOUTH","PIE/TPE INTERCHANGE",1,1455726571703
"110189628","PIE",1,"UPPER JURONG RD","PIE/TPE INTERCHANGE","SIMEI",1,1455726571710
"110189629","PIE",1,"UPPER JURONG RD","SIMEI","TAMPINES TOWN",1,1455726571713
"110189630","PIE",1,"UPPER JURONG RD","TAMPINES TOWN","TAMPINES AVE 5",1,1455726571720
"110189631","PIE",1,"UPPER JURONG RD","TAMPINES AVE 5","JALAN EUNOS",3,1455726571723
"110189632","PIE",1,"UPPER JURONG RD","JALAN EUNOS","PAYA LEBAR WAY",2,1455726571730
"110189633","PIE",1,"UPPER JURONG RD","PAYA LEBAR WAY","BENDEMEER EXIT",2,1455726571737
"110189634","PIE",1,"UPPER JURONG RD","BENDEMEER EXIT","PIE/CTE (CITY) INTERCHANGE",1,1455726571740
"110189635","PIE",1,"UPPER JURONG RD","PIE/CTE (CITY) INTERCHANGE","PIE/CTE (SLE) INTERCHANGE",1,1455726571747
"110189636","PIE",1,"UPPER JURONG RD","PIE/CTE (SLE) INTERCHANGE","KIM KEAT LINK",1,1455726571753
"110189637","PIE",1,"UPPER JURONG RD","KIM KEAT LINK","THOMSON RD",1,1455726571760
"110189638","PIE",1,"UPPER JURONG RD","THOMSON RD","WHITLEY RD",1,1455726571763
"110189639","PIE",1,"UPPER JURONG RD","WHITLEY RD","ADAM RD",2,1455726571773
"110189640","PIE",1,"UPPER JURONG RD","ADAM RD","ENG NEO AVE",1,1455726571780
"110189641","PIE",1,"UPPER JURONG RD","ENG NEO AVE","PIE/BKE INTERCHANGE",1,1455726571783
"110189642","PIE",1,"UPPER JURONG RD","PIE/BKE INTERCHANGE","CLEMENTI RD",2,1455726571790
"110189643","PIE",1,"UPPER JURONG RD","CLEMENTI RD","CLEMENTI AVE 6",2,1455726571797
"110189644","PIE",1,"UPPER JURONG RD","CLEMENTI AVE 6","BUKIT BATOK EAST AVE 3",0,1455726571800
"110189645","PIE",1,"UPPER JURONG RD","BUKIT BATOK EAST AVE 3","JURONG TOWN HALL RD",2,1455726571807
"110189646","PIE",1,"UPPER JURONG RD","JURONG TOWN HALL RD","JURONG EAST AVE 1",1,1455726571813
"110189647","PIE",1,"UPPER JURONG RD","JURONG EAST AVE 1","JURONG WEST AVE 2",1,1455726571820
"110189648","PIE",1,"UPPER JURONG RD","JURONG WEST AVE 2","PIE/KJE INTERCHANGE",1,1455726571823
"110189649","PIE",1,"UPPER JURONG RD","PIE/KJE INTERCHANGE","JALAN BAHAR",1,1455726571830
"110189650","PIE",1,"UPPER JURONG RD","JALAN BAHAR","PIONEER RD NORTH",1,1455726571833
"110189651","PIE",1,"UPPER JURONG RD","PIONEER RD NORTH","UPPER JURONG RD",2,1455726571840
"110189652","PIE",2,"CHANGI AIRPORT","UPPER JURONG RD","PIONEER RD NORTH",2,1455726571843
"110189653","PIE",2,"CHANGI AIRPORT","PIONEER RD NORTH","JALAN BAHAR",1,1455726571850
"110189654","PIE",2,"CHANGI AIRPORT","JALAN BAHAR","PIE/KJE INTERCHANGE",1,1455726571857
"110189655","PIE",2,"CHANGI AIRPORT","PIE/KJE INTERCHANGE","JURONG RD",1,1455726571863
"110189656","PIE",2,"CHANGI AIRPORT","JURONG RD","JURONG TOWN HALL RD",2,1455726571870
"110189657","PIE",2,"CHANGI AIRPORT","JURONG TOWN HALL RD","BUKIT BATOK EAST AVE 3",2,1455726571873
"110189658","PIE",2,"CHANGI AIRPORT","BUKIT BATOK EAST AVE 3","CLEMENTI AVE 6",1,1455726571880
"110189659","PIE",2,"CHANGI AIRPORT","CLEMENTI AVE 6","BUKIT TIMAH RD",1,1455726571893
"110189660","PIE",2,"CHANGI AIRPORT","BUKIT TIMAH RD","PIE/BKE INTERCHANGE",2,1455726571900
"110189661","PIE",2,"CHANGI AIRPORT","PIE/BKE INTERCHANGE","ENG NEO AVE",2,1455726571903
"110189662","PIE",2,"CHANGI AIRPORT","ENG NEO AVE","LORNIE RD",1,1455726571910
"110189663","PIE",2,"CHANGI AIRPORT","LORNIE RD","WHITLEY RD",1,1455726571917
"110189664","PIE",2,"CHANGI AIRPORT","WHITLEY RD","THOMSON RD",1,1455726571923
"110189665","PIE",2,"CHANGI AIRPORT","THOMSON RD","KIM KEAT LINK",2,1455726571927
"110189666","PIE",2,"CHANGI AIRPORT","KIM KEAT LINK","PIE/CTE INTERCHANGE",1,1455726571933
"110189667","PIE",2,"CHANGI AIRPORT","PIE/CTE INTERCHANGE","KALLANG WAY",2,1455726571940
"110189668","PIE",2,"CHANGI AIRPORT","KALLANG WAY","PAYA LEBAR WAY",2,1455726571947
"110189669","PIE",2,"CHANGI AIRPORT","PAYA LEBAR WAY","JALAN EUNOS",1,1455726571950
"110189670","PIE",2,"CHANGI AIRPORT","JALAN EUNOS","BEDOK RESERVOIR RD",1,1455726571957
"110189671","PIE",2,"CHANGI AIRPORT","BEDOK RESERVOIR RD","BEDOK NORTH RD",0,1455726571963
"110189672","PIE",2,"CHANGI AIRPORT","BEDOK NORTH RD","TAMPINES AVE 5",2,1455726571970
"110189673","PIE",2,"CHANGI AIRPORT","TAMPINES AVE 5","SIMEI AVE",0,1455726571977
"110189674","PIE",2,"CHANGI AIRPORT","SIMEI AVE","TAMPINES ST 31",1,1455726571980
"110189675","PIE",2,"CHANGI AIRPORT","TAMPINES ST 31","PIE/TPE INTERCHANGE",1,1455726571987
"110189676","PIE",2,"CHANGI AIRPORT","PIE/TPE INTERCHANGE","PIE/ECP INTERCHANGE",2,1455726571990
"110189677","SLE",1,"BKE","CTE/SLE INTERCHANGE ","YISHUN",2,1455726571997
"110189678","SLE",1,"BKE","YISHUN","UPPER THOMSON",1,1455726572003
"110189679","SLE",1,"BKE","UPPER THOMSON","MANDIA RD",3,1455726572010
"110189680","SLE",1,"BKE","MANDIA RD","WOODLANDS AVE 12",1,1455726572013
"110189681","SLE",1,"BKE","WOODLANDS AVE 12","WOODLANDS AVE 2",1,1455726572020
"110189682","SLE",1,"BKE","WOODLANDS AVE 2","BKE/SLE INTERCHANGE",1,1455726572023
"110189683","SLE",2,"CTE","BKE/SLE INTERCHANGE","WOODLANDS AVE 2",1,1455726572030
"110189684","SLE",2,"CTE","WOODLANDS AVE 2","WOODLANDS AVE 12",1,1455726572037
"110189685","SLE",2,"CTE","WOODLANDS AVE 12","MANDAI RD",1,1455726572040
"110189686","SLE",2,"CTE","MANDAI RD","UPPER THOMSON",2,1455726572050
"110189687","SLE",2,"CTE","UPPER THOMSON","LENTOR AVE",1,1455726572057
"110189688","SLE",2,"CTE","LENTOR AVE","TPE/PIE INTERCHANGE",2,1455726572060
"110189689","SLE",2,"CTE","TPE/PIE INTERCHANGE","YIO CHU KANG",1,1455726572067
"110189690","SLE",2,"CTE","YIO CHU KANG","CTE/SLE INTERCHANGE",1,1455726572070
"110189691","TPE",1,"CTE/SLE","PIE/TPE INTERCHANGE","TAMPINES AVE 7",1,1455726572080
"110189692","TPE",1,"CTE/SLE","TAMPINES AVE 7","TAMPINES AVE 12",2,1455726572083
"110189693","TPE",1,"CTE/SLE","TAMPINES AVE 12","PASIR RIS DRIVE 8",0,1455726572090
"110189694","TPE",1,"CTE/SLE","PASIR RIS DRIVE 8","TAMPINES ROAD",1,1455726572097
"110189695","TPE",1,"CTE/SLE","TAMPINES ROAD","TAMPINES AVE 10",1,1455726572103
"110189696","TPE",1,"CTE/SLE","TAMPINES AVE 10","LOR HALUS",1,1455726572110
"110189697","TPE",1,"CTE/SLE","LOR HALUS","PUNGGOL RD",2,1455726572117
"110189698","TPE",1,"CTE/SLE","PUNGGOL RD","SENGKANG EXIT",1,1455726572120
"110189699","TPE",1,"CTE/SLE","SENGKANG EXIT","JALAN KAYU",2,1455726572130
"110189700","TPE",1,"CTE/SLE","JALAN KAYU","SLE/CTE/TPE INTERCHANGE",1,1455726572133
"110189701","TPE",2,"PIE","SLE/CTE/TPE INTERCHANGE","JALAN KAYU",1,1455726572140
"110189702","TPE",2,"PIE","JALAN KAYU","SENGKANG EXIT",2,1455726572150
"110189703","TPE",2,"PIE","SENGKANG EXIT","PUNGGOL RD",1,1455726572153
"110189704","TPE",2,"PIE","PUNGGOL RD","LOR HARUS",2,1455726572160
